"","Site.Name","Plug_ID","Species","ANALYSIS","Timepoint","Treatment","Tank","Temperature","CO2","Bleaching.Score","Blch.Time"
"248","Lilipuna.Fringe",1091,"Mcapitata","Physiology","8 week","HTHC",2,"High","High",13.9427638859412,"1 week"
"249","Lilipuna.Fringe",1091,"Mcapitata","Physiology","8 week","HTHC",2,"High","High",3.66360171077869,"2 week"
"250","Lilipuna.Fringe",1091,"Mcapitata","Physiology","8 week","HTHC",2,"High","High",9.67740559758456,"3 week"
"251","Lilipuna.Fringe",1091,"Mcapitata","Physiology","8 week","HTHC",2,"High","High",13.0934318571036,"4 week"
"252","Lilipuna.Fringe",1091,"Mcapitata","Physiology","8 week","HTHC",2,"High","High",9.6527989294502,"5 week"
"253","Lilipuna.Fringe",1091,"Mcapitata","Physiology","8 week","HTHC",2,"High","High",14.5668695380566,"6 week"
"254","Lilipuna.Fringe",1091,"Mcapitata","Physiology","8 week","HTHC",2,"High","High",14.485692133566,"7 week"
"255","Lilipuna.Fringe",1091,"Mcapitata","Physiology","8 week","HTHC",2,"High","High",13.8238281277878,"8 week"
"256","Lilipuna.Fringe",1092,"Mcapitata","Physiology","4 week","HTHC",2,"High","High",14.3056110362075,"1 week"
"257","Lilipuna.Fringe",1092,"Mcapitata","Physiology","4 week","HTHC",2,"High","High",11.5808349753618,"2 week"
"258","Lilipuna.Fringe",1092,"Mcapitata","Physiology","4 week","HTHC",2,"High","High",12.9227873012037,"3 week"
"259","Lilipuna.Fringe",1092,"Mcapitata","Physiology","4 week","HTHC",2,"High","High",3.5822511226805,"4 week"
"260","Lilipuna.Fringe",1094,"Pacuta","Physiology","2 week","HTHC",2,"High","High",-11.2950197066617,"1 week"
"261","Lilipuna.Fringe",1094,"Pacuta","Physiology","2 week","HTHC",2,"High","High",-6.08075450254707,"2 week"
"262","Lilipuna.Fringe",1559,"Pacuta","Molecular","8 week","ATAC",8,"Ambient","Ambient",6.6756101439016,"1 week"
"263","Lilipuna.Fringe",1559,"Pacuta","Molecular","8 week","ATAC",8,"Ambient","Ambient",10.8129193139049,"2 week"
"264","Lilipuna.Fringe",1559,"Pacuta","Molecular","8 week","ATAC",8,"Ambient","Ambient",-11.5106383425806,"3 week"
"265","Lilipuna.Fringe",1559,"Pacuta","Molecular","8 week","ATAC",8,"Ambient","Ambient",9.50122509672778,"4 week"
"266","Lilipuna.Fringe",1559,"Pacuta","Molecular","8 week","ATAC",8,"Ambient","Ambient",-6.13637027476577,"6 week"
"267","Lilipuna.Fringe",1559,"Pacuta","Molecular","8 week","ATAC",8,"Ambient","Ambient",-13.3727628698705,"7 week"
"268","Lilipuna.Fringe",1559,"Pacuta","Molecular","8 week","ATAC",8,"Ambient","Ambient",13.3552066468417,"8 week"
"273","Reef.42.43",1102,"Mcapitata","Physiology","16 week","ATAC",1,"Ambient","Ambient",10.0271996705958,"1 week"
"274","Reef.42.43",1102,"Mcapitata","Physiology","16 week","ATAC",1,"Ambient","Ambient",13.7413675711409,"2 week"
"275","Reef.42.43",1102,"Mcapitata","Physiology","16 week","ATAC",1,"Ambient","Ambient",13.8122972770639,"3 week"
"276","Reef.42.43",1102,"Mcapitata","Physiology","16 week","ATAC",1,"Ambient","Ambient",14.6839064269141,"4 week"
"277","Reef.42.43",1102,"Mcapitata","Physiology","16 week","ATAC",1,"Ambient","Ambient",7.07688750036114,"5 week"
"278","Reef.42.43",1102,"Mcapitata","Physiology","16 week","ATAC",1,"Ambient","Ambient",5.02700564095572,"6 week"
"279","Reef.42.43",1102,"Mcapitata","Physiology","16 week","ATAC",1,"Ambient","Ambient",15.6222034806972,"7 week"
"280","Reef.42.43",1102,"Mcapitata","Physiology","16 week","ATAC",1,"Ambient","Ambient",12.5944409414946,"8 week"
"281","Reef.42.43",1102,"Mcapitata","Physiology","16 week","ATAC",1,"Ambient","Ambient",14.6499946438563,"9 week"
"282","Reef.42.43",1102,"Mcapitata","Physiology","16 week","ATAC",1,"Ambient","Ambient",8.96711215928837,"11 week"
"283","Reef.42.43",1102,"Mcapitata","Physiology","16 week","ATAC",1,"Ambient","Ambient",14.7034146600341,"12 week"
"284","Reef.42.43",1102,"Mcapitata","Physiology","16 week","ATAC",1,"Ambient","Ambient",10.0997525961596,"13 week"
"285","Reef.42.43",1102,"Mcapitata","Physiology","16 week","ATAC",1,"Ambient","Ambient",14.3950604201065,"14 week"
"286","Reef.42.43",1102,"Mcapitata","Physiology","16 week","ATAC",1,"Ambient","Ambient",14.3093688865418,"15 week"
"287","Reef.42.43",1102,"Mcapitata","Physiology","16 week","ATAC",1,"Ambient","Ambient",12.2358870978655,"16 week"
"298","HIMB",1106,"Mcapitata","Molecular BB","16 week","ATAC",1,"Ambient","Ambient",3.1398085842466,"1 week"
"299","HIMB",1106,"Mcapitata","Molecular BB","16 week","ATAC",1,"Ambient","Ambient",9.49651305581111,"2 week"
"300","HIMB",1106,"Mcapitata","Molecular BB","16 week","ATAC",1,"Ambient","Ambient",14.3909309121454,"3 week"
"301","HIMB",1106,"Mcapitata","Molecular BB","16 week","ATAC",1,"Ambient","Ambient",15.0088974897812,"4 week"
"302","HIMB",1106,"Mcapitata","Molecular BB","16 week","ATAC",1,"Ambient","Ambient",7.71860303117209,"5 week"
"303","HIMB",1106,"Mcapitata","Molecular BB","16 week","ATAC",1,"Ambient","Ambient",14.6876164559128,"6 week"
"304","HIMB",1106,"Mcapitata","Molecular BB","16 week","ATAC",1,"Ambient","Ambient",7.34855202470896,"7 week"
"305","HIMB",1106,"Mcapitata","Molecular BB","16 week","ATAC",1,"Ambient","Ambient",14.747505037299,"8 week"
"306","HIMB",1106,"Mcapitata","Molecular BB","16 week","ATAC",1,"Ambient","Ambient",13.671914731872,"9 week"
"307","HIMB",1106,"Mcapitata","Molecular BB","16 week","ATAC",1,"Ambient","Ambient",12.3756336592316,"10 week"
"308","HIMB",1106,"Mcapitata","Molecular BB","16 week","ATAC",1,"Ambient","Ambient",14.2233334754943,"11 week"
"309","HIMB",1106,"Mcapitata","Molecular BB","16 week","ATAC",1,"Ambient","Ambient",13.0219907817447,"12 week"
"310","HIMB",1106,"Mcapitata","Molecular BB","16 week","ATAC",1,"Ambient","Ambient",1.6793589911711,"13 week"
"311","HIMB",1106,"Mcapitata","Molecular BB","16 week","ATAC",1,"Ambient","Ambient",9.6081409108369,"14 week"
"312","HIMB",1106,"Mcapitata","Molecular BB","16 week","ATAC",1,"Ambient","Ambient",5.5000452434662,"15 week"
"313","HIMB",1106,"Mcapitata","Molecular BB","16 week","ATAC",1,"Ambient","Ambient",1.80054482274417,"16 week"
"314","Reef.11.13",1478,"Mcapitata","Molecular","8 week","HTAC",7,"High","Ambient",14.6537444023511,"1 week"
"315","Reef.11.13",1478,"Mcapitata","Molecular","8 week","HTAC",7,"High","Ambient",14.8076956181745,"2 week"
"316","Reef.11.13",1478,"Mcapitata","Molecular","8 week","HTAC",7,"High","Ambient",9.84615193945893,"3 week"
"317","Reef.11.13",1478,"Mcapitata","Molecular","8 week","HTAC",7,"High","Ambient",14.8485156283425,"4 week"
"318","Reef.11.13",1478,"Mcapitata","Molecular","8 week","HTAC",7,"High","Ambient",3.68777317373151,"5 week"
"319","Reef.11.13",1478,"Mcapitata","Molecular","8 week","HTAC",7,"High","Ambient",15.3113618786933,"6 week"
"320","Reef.11.13",1478,"Mcapitata","Molecular","8 week","HTAC",7,"High","Ambient",11.7244172268882,"7 week"
"321","Reef.11.13",1478,"Mcapitata","Molecular","8 week","HTAC",7,"High","Ambient",6.24735811360175,"8 week"
"323","HIMB",1111,"Pacuta","Physiology","16 week","ATAC",1,"Ambient","Ambient",4.53767674214917,"1 week"
"324","HIMB",1111,"Pacuta","Physiology","16 week","ATAC",1,"Ambient","Ambient",2.96601076201159,"2 week"
"325","HIMB",1111,"Pacuta","Physiology","16 week","ATAC",1,"Ambient","Ambient",-19.1070889098482,"3 week"
"326","HIMB",1111,"Pacuta","Physiology","16 week","ATAC",1,"Ambient","Ambient",0.0468208258809478,"4 week"
"327","HIMB",1111,"Pacuta","Physiology","16 week","ATAC",1,"Ambient","Ambient",11.6945414943502,"5 week"
"328","HIMB",1111,"Pacuta","Physiology","16 week","ATAC",1,"Ambient","Ambient",4.07515992679801,"6 week"
"329","HIMB",1111,"Pacuta","Physiology","16 week","ATAC",1,"Ambient","Ambient",-10.8830996446185,"7 week"
"330","HIMB",1111,"Pacuta","Physiology","16 week","ATAC",1,"Ambient","Ambient",-1.95197396700211,"8 week"
"331","HIMB",1111,"Pacuta","Physiology","16 week","ATAC",1,"Ambient","Ambient",-12.1063628879809,"9 week"
"332","HIMB",1111,"Pacuta","Physiology","16 week","ATAC",1,"Ambient","Ambient",11.090827264137,"10 week"
"333","HIMB",1111,"Pacuta","Physiology","16 week","ATAC",1,"Ambient","Ambient",7.17229239515917,"11 week"
"334","HIMB",1111,"Pacuta","Physiology","16 week","ATAC",1,"Ambient","Ambient",12.654009813333,"12 week"
"335","HIMB",1111,"Pacuta","Physiology","16 week","ATAC",1,"Ambient","Ambient",-14.1312456304866,"13 week"
"336","HIMB",1111,"Pacuta","Physiology","16 week","ATAC",1,"Ambient","Ambient",-21.2463566562801,"14 week"
"337","HIMB",1111,"Pacuta","Physiology","16 week","ATAC",1,"Ambient","Ambient",-20.7565601204543,"15 week"
"338","HIMB",1111,"Pacuta","Physiology","16 week","ATAC",1,"Ambient","Ambient",-31.4928410077776,"16 week"
"339","Reef.11.13",1331,"Mcapitata","Molecular","6 week","HTHC",5,"High","High",13.2490106460295,"2 week"
"340","Reef.11.13",1331,"Mcapitata","Molecular","6 week","HTHC",5,"High","High",13.9125784826377,"3 week"
"341","Reef.11.13",1331,"Mcapitata","Molecular","6 week","HTHC",5,"High","High",11.1744678113324,"4 week"
"342","Reef.11.13",1331,"Mcapitata","Molecular","6 week","HTHC",5,"High","High",14.9224906293769,"5 week"
"343","Reef.11.13",1331,"Mcapitata","Molecular","6 week","HTHC",5,"High","High",12.0669618625371,"6 week"
"344","Reef.42.43",1115,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",13.8374198929186,"1 week"
"345","Reef.42.43",1115,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",13.9251051739001,"2 week"
"346","Reef.42.43",1115,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",12.4958023089832,"3 week"
"347","Reef.42.43",1115,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",13.6388392560947,"4 week"
"348","Reef.42.43",1115,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",2.92845343406401,"5 week"
"349","Reef.42.43",1115,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",4.07011909686748,"6 week"
"350","Reef.42.43",1115,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",10.055304652071,"7 week"
"351","Reef.42.43",1115,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",10.1906666855207,"8 week"
"352","Reef.42.43",1115,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",11.129719043276,"9 week"
"353","Reef.42.43",1115,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",5.23822292830641,"10 week"
"354","Reef.42.43",1115,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",11.7741128276083,"11 week"
"355","Reef.42.43",1115,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",9.244966721881,"12 week"
"359","Reef.42.43",1119,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",14.6783551280556,"1 week"
"360","Reef.42.43",1119,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",13.1074226311337,"2 week"
"361","Reef.42.43",1119,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",14.5721971382893,"3 week"
"362","Reef.42.43",1119,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",12.3142063544503,"4 week"
"363","Reef.42.43",1119,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",10.1845871548275,"5 week"
"364","Reef.42.43",1119,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",11.6921852158504,"6 week"
"365","Reef.42.43",1119,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",13.8940387230612,"7 week"
"366","Reef.42.43",1119,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",13.2588494793213,"8 week"
"367","Reef.42.43",1119,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",13.1042623945306,"9 week"
"368","Reef.42.43",1119,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",14.0162555876564,"10 week"
"369","Reef.42.43",1119,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",13.973618043296,"11 week"
"370","Reef.42.43",1119,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",13.1785753901503,"12 week"
"371","Lilipuna.Fringe",1306,"Mcapitata","Molecular","6 week","HTAC",4,"High","Ambient",11.7636806534294,"1 week"
"372","Lilipuna.Fringe",1306,"Mcapitata","Molecular","6 week","HTAC",4,"High","Ambient",14.9334195638438,"2 week"
"373","Lilipuna.Fringe",1306,"Mcapitata","Molecular","6 week","HTAC",4,"High","Ambient",14.724340881732,"3 week"
"374","Lilipuna.Fringe",1306,"Mcapitata","Molecular","6 week","HTAC",4,"High","Ambient",14.6691560115356,"4 week"
"375","Lilipuna.Fringe",1306,"Mcapitata","Molecular","6 week","HTAC",4,"High","Ambient",8.38748180813146,"5 week"
"376","Lilipuna.Fringe",1306,"Mcapitata","Molecular","6 week","HTAC",4,"High","Ambient",14.7922169137535,"6 week"
"377","Reef.18",2564,"Pacuta","Molecular","4 week","ATHC",12,"Ambient","High",10.2406381820578,"2 week"
"378","Reef.18",2564,"Pacuta","Molecular","4 week","ATHC",12,"Ambient","High",14.2953755814671,"3 week"
"379","Reef.18",2564,"Pacuta","Molecular","4 week","ATHC",12,"Ambient","High",-1.84635215166814,"4 week"
"380","Reef.42.43",1122,"Mcapitata","Physiology","2 week","HTHC",2,"High","High",14.9967747626543,"1 week"
"381","Reef.42.43",1122,"Mcapitata","Physiology","2 week","HTHC",2,"High","High",10.8611443624366,"2 week"
"382","HIMB",1123,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",9.24157431342941,"1 week"
"383","HIMB",1123,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",1.87196594176728,"2 week"
"384","HIMB",1123,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",12.3460273644358,"3 week"
"385","HIMB",1123,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",13.5507424311228,"4 week"
"386","HIMB",1123,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",7.95689275824,"6 week"
"387","HIMB",1123,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",15.583621488463,"7 week"
"388","HIMB",1123,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",8.87202175364418,"8 week"
"389","HIMB",1123,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",12.8084756938613,"9 week"
"390","HIMB",1123,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",14.1737487667548,"10 week"
"391","HIMB",1123,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",14.1333741377586,"11 week"
"392","HIMB",1123,"Mcapitata","Molecular BB","12 week","ATAC",1,"Ambient","Ambient",12.3438526322244,"12 week"
"396","Reef.11.13",2995,"Mcapitata","Molecular","6 week","ATHC",12,"Ambient","High",6.48370024161635,"2 week"
"397","Reef.11.13",2995,"Mcapitata","Molecular","6 week","ATHC",12,"Ambient","High",14.6405344841438,"3 week"
"398","Reef.11.13",2995,"Mcapitata","Molecular","6 week","ATHC",12,"Ambient","High",10.4966309410856,"4 week"
"399","Reef.11.13",2995,"Mcapitata","Molecular","6 week","ATHC",12,"Ambient","High",14.4622788345467,"5 week"
"400","Reef.11.13",2995,"Mcapitata","Molecular","6 week","ATHC",12,"Ambient","High",9.62178005807281,"6 week"
"401","HIMB",1130,"Pacuta","Physiology","6 week","HTHC",2,"High","High",1.15006805731065,"1 week"
"402","HIMB",1130,"Pacuta","Physiology","6 week","HTHC",2,"High","High",6.32987280297281,"2 week"
"403","HIMB",1130,"Pacuta","Physiology","6 week","HTHC",2,"High","High",-0.750485018396158,"3 week"
"404","HIMB",1130,"Pacuta","Physiology","6 week","HTHC",2,"High","High",12.5156780416151,"4 week"
"405","HIMB",1130,"Pacuta","Physiology","6 week","HTHC",2,"High","High",-3.39972021520398,"5 week"
"406","HIMB",1130,"Pacuta","Physiology","6 week","HTHC",2,"High","High",-47.6495418858321,"6 week"
"408","Reef.42.43",1133,"Mcapitata","Physiology","6 week","HTHC",2,"High","High",13.1784399601938,"1 week"
"409","Reef.42.43",1133,"Mcapitata","Physiology","6 week","HTHC",2,"High","High",15.1414037287844,"2 week"
"410","Reef.42.43",1133,"Mcapitata","Physiology","6 week","HTHC",2,"High","High",15.2371701317685,"3 week"
"411","Reef.42.43",1133,"Mcapitata","Physiology","6 week","HTHC",2,"High","High",15.2478980193215,"4 week"
"412","Reef.42.43",1133,"Mcapitata","Physiology","6 week","HTHC",2,"High","High",9.53345256047487,"5 week"
"413","Reef.42.43",1133,"Mcapitata","Physiology","6 week","HTHC",2,"High","High",6.56612582498317,"6 week"
"414","HIMB",1135,"Mcapitata","Physiology","16 week","HTHC",2,"High","High",15.6632778633361,"1 week"
"415","HIMB",1135,"Mcapitata","Physiology","16 week","HTHC",2,"High","High",14.7808896559205,"2 week"
"416","HIMB",1135,"Mcapitata","Physiology","16 week","HTHC",2,"High","High",5.53401511673471,"3 week"
"417","HIMB",1135,"Mcapitata","Physiology","16 week","HTHC",2,"High","High",14.7936154576651,"4 week"
"418","HIMB",1135,"Mcapitata","Physiology","16 week","HTHC",2,"High","High",11.0392196586459,"5 week"
"419","HIMB",1135,"Mcapitata","Physiology","16 week","HTHC",2,"High","High",8.9711902623747,"6 week"
"420","HIMB",1135,"Mcapitata","Physiology","16 week","HTHC",2,"High","High",8.08022700584502,"7 week"
"421","HIMB",1135,"Mcapitata","Physiology","16 week","HTHC",2,"High","High",5.11609307311072,"8 week"
"422","HIMB",1135,"Mcapitata","Physiology","16 week","HTHC",2,"High","High",-16.3700439848924,"9 week"
"423","HIMB",1135,"Mcapitata","Physiology","16 week","HTHC",2,"High","High",0.453331589121475,"10 week"
"424","HIMB",1135,"Mcapitata","Physiology","16 week","HTHC",2,"High","High",-9.6538497698848,"11 week"
"425","HIMB",1135,"Mcapitata","Physiology","16 week","HTHC",2,"High","High",-9.01517426862159,"12 week"
"426","HIMB",1135,"Mcapitata","Physiology","16 week","HTHC",2,"High","High",-6.52681692675653,"13 week"
"427","HIMB",1135,"Mcapitata","Physiology","16 week","HTHC",2,"High","High",7.62624612955536,"14 week"
"428","HIMB",1135,"Mcapitata","Physiology","16 week","HTHC",2,"High","High",2.44492945184923,"15 week"
"429","HIMB",1135,"Mcapitata","Physiology","16 week","HTHC",2,"High","High",5.37597155043904,"16 week"
"430","Reef.42.43",1136,"Mcapitata","Physiology","6 week","ATHC",3,"Ambient","High",11.8765516037664,"1 week"
"431","Reef.42.43",1136,"Mcapitata","Physiology","6 week","ATHC",3,"Ambient","High",8.90053527284111,"2 week"
"432","Reef.42.43",1136,"Mcapitata","Physiology","6 week","ATHC",3,"Ambient","High",10.9838381477473,"3 week"
"433","Reef.42.43",1136,"Mcapitata","Physiology","6 week","ATHC",3,"Ambient","High",11.8356475905837,"4 week"
"434","Reef.42.43",1136,"Mcapitata","Physiology","6 week","ATHC",3,"Ambient","High",13.355884921365,"5 week"
"435","Reef.42.43",1136,"Mcapitata","Physiology","6 week","ATHC",3,"Ambient","High",10.7779388116423,"6 week"
"436","Reef.35.36",2197,"Pacuta","Molecular","8 week","ATHC",11,"Ambient","High",7.48321421353821,"1 week"
"437","Reef.35.36",2197,"Pacuta","Molecular","8 week","ATHC",11,"Ambient","High",-5.93034091745009,"2 week"
"438","Reef.35.36",2197,"Pacuta","Molecular","8 week","ATHC",11,"Ambient","High",-6.50108438767985,"3 week"
"439","Reef.35.36",2197,"Pacuta","Molecular","8 week","ATHC",11,"Ambient","High",-10.7054714742453,"4 week"
"440","Reef.35.36",2197,"Pacuta","Molecular","8 week","ATHC",11,"Ambient","High",-66.9238572914118,"5 week"
"441","Reef.35.36",2197,"Pacuta","Molecular","8 week","ATHC",11,"Ambient","High",-21.3594390313839,"6 week"
"442","Reef.35.36",2197,"Pacuta","Molecular","8 week","ATHC",11,"Ambient","High",3.43846493903205,"7 week"
"443","Reef.42.43",1779,"Mcapitata","Molecular","4 week","ATAC",8,"Ambient","Ambient",13.8907545165964,"3 week"
"444","Reef.42.43",1779,"Mcapitata","Molecular","4 week","ATAC",8,"Ambient","Ambient",14.5936269712999,"4 week"
"445","HIMB",2873,"Pacuta","Molecular","6 week","ATHC",11,"Ambient","High",4.4007798564583,"3 week"
"446","HIMB",2873,"Pacuta","Molecular","6 week","ATHC",11,"Ambient","High",-27.3446989286274,"5 week"
"447","HIMB",2873,"Pacuta","Molecular","6 week","ATHC",11,"Ambient","High",15.4111590391862,"6 week"
"448","Reef.42.43",1142,"Mcapitata","Physiology","12 week","ATHC",3,"Ambient","High",10.9311985792351,"1 week"
"449","Reef.42.43",1142,"Mcapitata","Physiology","12 week","ATHC",3,"Ambient","High",11.6370129497625,"2 week"
"450","Reef.42.43",1142,"Mcapitata","Physiology","12 week","ATHC",3,"Ambient","High",7.43026310808367,"3 week"
"451","Reef.42.43",1142,"Mcapitata","Physiology","12 week","ATHC",3,"Ambient","High",9.00636407718718,"4 week"
"452","Reef.42.43",1142,"Mcapitata","Physiology","12 week","ATHC",3,"Ambient","High",1.42675225066996,"5 week"
"453","Reef.42.43",1142,"Mcapitata","Physiology","12 week","ATHC",3,"Ambient","High",9.94293751417653,"6 week"
