Plug_ID,Squares_Counted,rep,count,count.mean,Species,Tank,Group,Treatment,Temperature,CO2,Timepoint,ANALYSIS,Sample.Date,vol_mL,surface.area.cm2,cells.mL,cells,haemo.cells.cm2
1454,9,Count1,8,163.62962962962962,Montipora capitata,2,HTHC 8 week,HTHC,High,High,8 week,Physiology,20181117,23.5,16.592894346076,181810.69958847735,4272551.440329217,257492.8370673088
1456,4,Count1,248,163.62962962962962,Pocillopora acuta,6,ATAC 12 week,ATAC,Ambient,Ambient,12 week,Physiology,20181215,32.5,51.2630577991547,409074.07407407404,13294907.407407407,259346.74945642106
1461,5,Count1,196,163.62962962962962,Montipora capitata,6,ATAC 1 week,ATAC,Ambient,Ambient,1 week,Physiology,20180929,40,23.9090684872458,327259.2592592592,13090370.37037037,547506.4985218213
1469,6,Count1,122,163.62962962962962,Montipora capitata,7,HTAC 12 week,HTAC,High,Ambient,12 week,Physiology,20181215,11.5,11.8854844399533,272716.049382716,3136234.567901234,263870.9918595087
1470,6,Count1,204,163.62962962962962,Montipora capitata,7,HTAC Day 2,HTAC,High,Ambient,Day 2,Physiology,20180923,35.5,24.9069319939619,272716.049382716,9681419.753086418,388703.82572343515
1472,4,Count1,126,163.62962962962962,Pocillopora acuta,6,ATAC 16 week,ATAC,Ambient,Ambient,16 week,Physiology,20190112,20,16.2393911306922,409074.07407407404,8181481.481481481,503804.69413158024
1473,3,Count1,170,163.62962962962962,Pocillopora acuta,6,ATAC 12 week,ATAC,Ambient,Ambient,12 week,Physiology,20181215,21,13.5858796531915,545432.098765432,11454074.074074073,843086.6728149886
1479,5,Count1,141,163.62962962962962,Montipora capitata,6,ATAC Day 2,ATAC,Ambient,Ambient,Day 2,Physiology,20180923,34,16.1677955427664,327259.2592592592,11126814.814814813,688208.5306795606
1480,4,Count1,131,163.62962962962962,Montipora capitata,2,HTHC 1 week,HTHC,High,High,1 week,Physiology,20180929,27.5,21.0810427641759,409074.07407407404,11249537.037037035,533632.8550195795
1482,4,Count1,86,163.62962962962962,Pocillopora acuta,6,ATAC 12 week,ATAC,Ambient,Ambient,12 week,Physiology,20181215,14,4.18895873792754,409074.07407407404,5727037.037037036,1367174.3732358774
1483,6,Count1,132,163.62962962962962,Montipora capitata,7,HTAC 2 week,HTAC,High,Ambient,2 week,Physiology,20181006,55,22.226572170989,272716.049382716,14999382.71604938,674840.1238238241
1484,7,Count1,140,163.62962962962962,Pocillopora acuta,6,ATAC 4 week,ATAC,Ambient,Ambient,4 week,Physiology,20181020,41.5,37.7896630963643,233756.61375661375,9700899.47089947,256707.7522274281
1488,9,Count1,59,163.62962962962962,Pocillopora acuta,7,HTAC Day 1,HTAC,High,Ambient,Day 1,Physiology,20180922,23.5,34.1785606303557,181810.69958847735,4272551.440329217,125006.76920064766
1489,9,Count1,48,163.62962962962962,Montipora capitata,6,ATAC 12 week,ATAC,Ambient,Ambient,12 week,Physiology,20181215,17.5,9.76446514765084,181810.69958847735,3181687.2427983535,325843.47372716176
1490,4,Count1,64,163.62962962962962,Pocillopora acuta,7,HTAC 2 week,HTAC,High,Ambient,2 week,Physiology,20181006,12,12.8207018072343,409074.07407407404,4908888.888888888,382887.6891995853
1491,5,Count1,136,163.62962962962962,Pocillopora acuta,7,HTAC Day 2,HTAC,High,Ambient,Day 2,Physiology,20180923,28,30.4645395067038,327259.2592592592,9163259.259259257,300784.4335622686
1492,4,Count1,215,163.62962962962962,Pocillopora acuta,3,ATHC 16 week,ATHC,Ambient,High,16 week,Physiology,20190112,17,27.023476562019,409074.07407407404,6954259.259259258,257341.39881296185
1494,3,Count1,193,163.62962962962962,Montipora capitata,7,HTAC 4 week,HTAC,High,Ambient,4 week,Physiology,20181020,47.5,21.980462337494,545432.098765432,25908024.691358022,1178684.246653194
1495,4,Count1,139,163.62962962962962,Pocillopora acuta,6,ATAC 1 week,ATAC,Ambient,Ambient,1 week,Physiology,20180929,17,12.4940469373228,409074.07407407404,6954259.259259258,556605.8214880857
1498,5,Count1,184,163.62962962962962,Montipora capitata,3,ATHC 4 week,ATHC,Ambient,High,4 week,Physiology,20181020,27.5,17.6399798194911,327259.2592592592,8999629.629629629,510183.66924011946
1500,3,Count1,235,163.62962962962962,Pocillopora acuta,6,ATAC 2 week,ATAC,Ambient,Ambient,2 week,Physiology,20181006,15,20.5127527850147,545432.098765432,8181481.48148148,398848.5391126219
1533,9,Count1,97,163.62962962962962,Montipora capitata,8,ATAC 8 week,ATAC,Ambient,Ambient,8 week,Physiology,20181117,42.5,20.3113901939733,181810.69958847735,7726954.732510287,380424.7104072174
1534,4,Count1,116,163.62962962962962,Montipora capitata,6,ATAC 4 week,ATAC,Ambient,Ambient,4 week,Physiology,20181020,17.5,9.91660577199321,409074.07407407404,7158796.296296296,721899.8577632675
1537,4,Count1,62,163.62962962962962,Pocillopora acuta,7,HTAC 6 week,HTAC,High,Ambient,6 week,Physiology,20181103,18.5,16.3691581338078,409074.07407407404,7567870.370370369,462324.95944554283
1538,9,Count1,138,163.62962962962962,Montipora capitata,3,ATHC 8 week,ATHC,Ambient,High,8 week,Physiology,20181117,15,14.8924991328377,181810.69958847735,2727160.4938271604,183123.09233671997
1540,6,Count1,230,163.62962962962962,Montipora capitata,6,ATAC 16 week,ATAC,Ambient,Ambient,16 week,Physiology,20190112,28,23.0767697776081,272716.049382716,7636049.3827160485,330897.6713944374
1541,3,Count1,144,163.62962962962962,Montipora capitata,3,ATHC 6 week,ATHC,Ambient,High,6 week,Physiology,20181103,34.5,16.2572900276737,545432.098765432,18817407.407407403,1157475.0389133603
1547,9,Count1,7,163.62962962962962,Pocillopora acuta,7,HTAC 12 week,HTAC,High,Ambient,12 week,Physiology,20181215,15,16.8703272492885,181810.69958847735,2727160.4938271604,161654.27341915833
1549,5,Count1,201,163.62962962962962,Montipora capitata,8,ATAC Day 1,ATAC,Ambient,Ambient,Day 1,Physiology,20180922,32.5,23.148365365534,327259.2592592592,10635925.925925924,459467.6884512086
1550,9,Count1,144,163.62962962962962,Montipora capitata,3,ATHC 1 week,ATHC,Ambient,High,1 week,Physiology,20180929,42,17.4967886436395,181810.69958847735,7636049.3827160485,436425.76579285215
1551,9,Count1,321,163.62962962962962,Montipora capitata,8,ATAC 4 week,ATAC,Ambient,Ambient,4 week,Physiology,20181020,90,39.8167131795141,181810.69958847735,16362962.96296296,410957.14980767894
1553,2,Count1,257,163.62962962962962,Pocillopora acuta,7,HTAC 1 week,HTAC,High,Ambient,1 week,Physiology,20180929,15,41.5260578412431,818148.1481481481,12272222.222222222,295530.63450279215
1560,9,Count1,429,163.62962962962962,Montipora capitata,3,ATHC Day 2,ATHC,Ambient,High,Day 2,Physiology,20180923,52,36.4114480287923,181810.69958847735,9454156.378600823,259647.90994098785
1564,6,Count1,46,163.62962962962962,Montipora capitata,8,ATAC Day 2,ATAC,Ambient,Ambient,Day 2,Physiology,20180923,43,15.4876374574711,272716.049382716,11726790.12345679,757171.011760731
1565,6,Count1,169,163.62962962962962,Montipora capitata,9,HTAC 1 week,HTAC,High,Ambient,1 week,Physiology,20180929,22,14.5434706416994,272716.049382716,5999753.086419752,412539.2923211266
1566,4,Count1,106,163.62962962962962,Pocillopora acuta,7,HTAC 6 week,HTAC,High,Ambient,6 week,Physiology,20181103,13,17.6892017861901,409074.07407407404,5317962.962962963,300633.291837661
1568,9,Count1,100,163.62962962962962,Montipora capitata,9,HTAC 16 week,HTAC,High,Ambient,16 week,Physiology,20190112,16.5,16.2572900276737,181810.69958847735,2999876.5432098764,184525.00620357922
1570,5,Count1,134,163.62962962962962,Pocillopora acuta,8,ATAC Day 2,ATAC,Ambient,Ambient,Day 2,Physiology,20180923,30,45.929186498681,327259.2592592592,9817777.777777776,213759.0174400264
1572,6,Count1,76,163.62962962962962,Pocillopora acuta,7,HTAC 8 week,HTAC,High,Ambient,8 week,Physiology,20181117,17,18.9063267809291,272716.049382716,4636172.839506173,245218.06341476663
1573,3,Count1,178,163.62962962962962,Pocillopora acuta,7,HTAC 2 week,HTAC,High,Ambient,2 week,Physiology,20181006,25,31.3326360103044,545432.098765432,13635802.4691358,435194.87044279894
1574,2,Count1,211,163.62962962962962,Pocillopora acuta,8,ATAC Day 2,ATAC,Ambient,Ambient,Day 2,Physiology,20180923,20,37.9194300994799,818148.1481481481,16362962.962962963,431519.22167699976
1576,6,Count1,353,163.62962962962962,Montipora capitata,9,HTAC 2 week,HTAC,High,Ambient,2 week,Physiology,20181006,32.5,26.7191953133343,272716.049382716,8863271.60493827,331719.2565494301
1578,3,Count1,123,163.62962962962962,Pocillopora acuta,8,ATAC 16 week,ATAC,Ambient,Ambient,16 week,Physiology,20190112,12,24.6071254695225,545432.098765432,6545185.185185185,265987.39431356237
1584,9,Count1,236,163.62962962962962,Montipora capitata,7,HTAC 6 week,HTAC,High,Ambient,6 week,Physiology,20181103,52.5,31.5116249801189,181810.69958847735,9545061.728395062,302906.046083538
1585,4,Count1,209,163.62962962962962,Montipora capitata,7,HTAC Day 1,HTAC,High,Ambient,Day 1,Physiology,20180922,27.5,10.6996825149319,409074.07407407404,11249537.037037035,1051389.7979064132
1586,9,Count1,145,163.62962962962962,Montipora capitata,7,HTAC 8 week,HTAC,High,Ambient,8 week,Physiology,20181117,28.5,20.2800671242557,181810.69958847735,5181604.9382716045,255502.3564036539
1587,4,Count1,138,163.62962962962962,Montipora capitata,8,ATAC 1 week,ATAC,Ambient,Ambient,1 week,Physiology,20180929,40,25.3051824517993,409074.07407407404,16362962.962962963,646624.9747114347
1592,6,Count1,158,163.62962962962962,Montipora capitata,8,ATAC 6 week,ATAC,Ambient,Ambient,6 week,Physiology,20181103,50,27.0905974256995,272716.049382716,13635802.4691358,503340.78111545055
1593,9,Count1,201,163.62962962962962,Montipora capitata,4,HTAC 1 week,HTAC,High,Ambient,1 week,Physiology,20180929,37.5,20.2979660212372,181810.69958847735,6817901.2345679,335890.85859314766
1597,9,Count1,141,163.62962962962962,Montipora capitata,9,HTAC 8 week,HTAC,High,Ambient,8 week,Physiology,20181117,25,13.6216774471544,181810.69958847735,4545267.489711934,333678.98390968365
1598,9,Count1,189,163.62962962962962,Montipora capitata,6,ATAC 2 week,ATAC,Ambient,Ambient,2 week,Physiology,20181006,25,17.5594347830746,181810.69958847735,4545267.489711934,258850.44398428366
1599,5,Count1,213,163.62962962962962,Montipora capitata,6,ATAC 8 week,ATAC,Ambient,Ambient,8 week,Physiology,20181117,24.5,25.0814462395311,327259.2592592592,8017851.851851851,319672.62873441644
1602,3,Count1,188,163.62962962962962,Pocillopora acuta,8,ATAC Day 1,ATAC,Ambient,Ambient,Day 1,Physiology,20180922,18,27.0055776650375,545432.098765432,9817777.777777776,363546.2977149444
1606,9,Count1,12,163.62962962962962,Pocillopora acuta,4,HTAC 4 week,HTAC,High,Ambient,4 week,Physiology,20181020,16,17.6444545437365,181810.69958847735,2908971.1934156376,164866.03120572382
1608,9,Count1,124,163.62962962962962,Montipora capitata,10,HTHC 12 week,HTHC,High,High,12 week,Physiology,20181215,24,17.4162436072229,181810.69958847735,4363456.790123456,250539.48994568695
1615,9,Count1,3,163.62962962962962,Pocillopora acuta,4,HTAC 12 week,HTAC,High,Ambient,12 week,Physiology,20181215,17,51.1153918990577,181810.69958847735,3090781.8930041147,60466.75528004888
1616,9,Count1,84,163.62962962962962,Montipora capitata,6,ATAC 16 week,ATAC,Ambient,Ambient,16 week,Physiology,20190112,40,27.2830105682501,181810.69958847735,7272427.983539094,266555.18698520004
1618,9,Count1,22,163.62962962962962,Pocillopora acuta,5,HTHC 8 week,HTHC,High,High,8 week,Physiology,20181117,13,30.737497685671,181810.69958847735,2363539.0946502057,76894.323631036
1620,5,Count1,141,163.62962962962962,Pocillopora acuta,8,ATAC Day 1,ATAC,Ambient,Ambient,Day 1,Physiology,20180922,16.5,18.0516544500646,327259.2592592592,5399777.777777777,299129.2456165121
1621,6,Count1,139,163.62962962962962,Pocillopora acuta,5,HTHC 2 week,HTHC,High,High,2 week,Physiology,20181006,17,15.375769351337,272716.049382716,4636172.839506173,301524.6088549731
1622,4,Count1,164,163.62962962962962,Pocillopora acuta,6,ATAC 2 week,ATAC,Ambient,Ambient,2 week,Physiology,20181006,17.5,25.5154944913314,409074.07407407404,7158796.296296296,280566.62976797944
1625,6,Count1,155,163.62962962962962,Montipora capitata,6,ATAC 2 week,ATAC,Ambient,Ambient,2 week,Physiology,20181006,45,28.2987729719477,272716.049382716,12272222.22222222,433666.2311962273
1626,4,Count1,134,163.62962962962962,Pocillopora acuta,6,ATAC 1 week,ATAC,Ambient,Ambient,1 week,Physiology,20180929,40,34.2904287364898,409074.07407407404,16362962.962962963,477187.47084519494
1629,6,Count1,129,163.62962962962962,Montipora capitata,6,ATAC 1 week,ATAC,Ambient,Ambient,1 week,Physiology,20180929,22.5,15.0535892056708,272716.049382716,6136111.11111111,407617.8130860374
1630,4,Count1,173,163.62962962962962,Pocillopora acuta,6,ATAC 8 week,ATAC,Ambient,Ambient,8 week,Physiology,20181117,22.5,18.6244191534711,409074.07407407404,9204166.666666666,494198.8574688652
1634,6,Count1,116,163.62962962962962,Montipora capitata,7,HTAC 12 week,HTAC,High,Ambient,12 week,Physiology,20181215,14.5,18.8168322960218,272716.049382716,3954382.716049382,210151.35033569948
1636,2,Count1,216,163.62962962962962,Pocillopora acuta,6,ATAC 8 week,ATAC,Ambient,Ambient,8 week,Physiology,20181117,14.5,43.6470771335455,818148.1481481481,11863148.148148147,271797.080749551
1638,6,Count1,183,163.62962962962962,Montipora capitata,7,HTAC 16 week,HTAC,High,Ambient,16 week,Physiology,20190112,16,27.5783423684441,272716.049382716,4363456.790123456,158220.41556479636
1639,9,Count1,124,163.62962962962962,Montipora capitata,7,HTAC 1 week,HTAC,High,Ambient,1 week,Physiology,20180929,29,13.8409389351773,181810.69958847735,5272510.288065843,380935.882511955
1640,4,Count1,141,163.62962962962962,Montipora capitata,7,HTAC Day 1,HTAC,High,Ambient,Day 1,Physiology,20180922,33,17.6578787164726,409074.07407407404,13499444.444444444,764499.7828562015
1643,4,Count1,128,163.62962962962962,Montipora capitata,7,HTAC 2 week,HTAC,High,Ambient,2 week,Physiology,20181006,35,27.2024655318336,409074.07407407404,14317592.592592591,526334.3712663646
1646,3,Count1,158,163.62962962962962,Pocillopora acuta,7,HTAC 1 week,HTAC,High,Ambient,1 week,Physiology,20180929,17,28.7954673631831,545432.098765432,9272345.679012345,322007.1257071399
1649,6,Count1,107,163.62962962962962,Montipora capitata,8,ATAC 16 week,ATAC,Ambient,Ambient,16 week,Physiology,20190112,38,14.3465827749034,272716.049382716,10363209.876543209,722346.9197606876
1650,9,Count1,267,163.62962962962962,Montipora capitata,8,ATAC Day 2,ATAC,Ambient,Ambient,Day 2,Physiology,20180923,33,15.4339407665268,181810.69958847735,5999753.086419753,388737.5996305522
1655,4,Count1,162,163.62962962962962,Pocillopora acuta,5,HTHC Day 2,HTHC,High,High,Day 2,Physiology,20180923,18,23.6584839295054,409074.07407407404,7363333.333333333,311234.36967785744
1679,4,Count1,133,163.62962962962962,Montipora capitata,8,ATAC 4 week,ATAC,Ambient,Ambient,4 week,Physiology,20181020,91,22.4682072802387,409074.07407407404,37225740.74074074,1656818.4669313435
1686,4,Count1,102,163.62962962962962,Pocillopora acuta,8,ATAC 8 week,ATAC,Ambient,Ambient,8 week,Physiology,20181117,17.5,8.46679511649533,409074.07407407404,7158796.296296296,845514.2941098525
1687,6,Count1,87,163.62962962962962,Montipora capitata,9,HTAC Day 2,HTAC,High,Ambient,Day 2,Physiology,20180923,48,24.4684090179163,272716.049382716,13090370.37037037,534990.6632991673
1688,9,Count1,136,163.62962962962962,Montipora capitata,9,HTAC 12 week,HTAC,High,Ambient,12 week,Physiology,20181215,21,13.3397698196965,181810.69958847735,3818024.6913580243,286213.6860653035
1690,3,Count1,202,163.62962962962962,Pocillopora acuta,8,ATAC 2 week,ATAC,Ambient,Ambient,2 week,Physiology,20181006,18,28.1734806930775,545432.098765432,9817777.777777776,348475.8551750441
1691,3,Count1,128,163.62962962962962,Pocillopora acuta,9,HTAC Day 2,HTAC,High,Ambient,Day 2,Physiology,20180923,12.5,10.2790584358677,545432.098765432,6817901.2345679,663280.7155544078
1693,4,Count1,180,163.62962962962962,Pocillopora acuta,8,ATAC 1 week,ATAC,Ambient,Ambient,1 week,Physiology,20180929,30,31.1581217647352,409074.07407407404,12272222.222222222,393869.1271215179
1695,3,Count1,109,163.62962962962962,Montipora capitata,11,ATHC 4 week,ATHC,Ambient,High,4 week,Physiology,20181020,72.5,33.0643542932601,545432.098765432,39543827.16049382,1195965.5044149617
1702,4,Count1,34,163.62962962962962,Pocillopora acuta,9,HTAC 8 week,HTAC,High,Ambient,8 week,Physiology,20181117,15,18.2574917653513,409074.07407407404,6136111.111111111,336087.2999409535
1708,6,Count1,191,163.62962962962962,Montipora capitata,9,HTAC Day 2,HTAC,High,Ambient,Day 2,Physiology,20180923,46,17.035892046367,272716.049382716,12544938.271604937,736382.8226582485
1710,3,Count1,171,163.62962962962962,Pocillopora acuta,9,HTAC 1 week,HTAC,High,Ambient,1 week,Physiology,20180929,49,60.5212622628124,545432.098765432,26726172.839506168,441599.7261168857
1713,9,Count1,105,163.62962962962962,Pocillopora acuta,10,HTHC 8 week,HTHC,High,High,8 week,Physiology,20181117,11,20.7409637215282,181810.69958847735,1999917.695473251,96423.56653839692
1717,3,Count1,184,163.62962962962962,Montipora capitata,11,ATHC 1 week,ATHC,Ambient,High,1 week,Physiology,20180929,27,18.5349246685639,545432.098765432,14726666.666666664,794536.094966913
1718,5,Count1,146,163.62962962962962,Montipora capitata,11,ATHC 1 week,ATHC,Ambient,High,1 week,Physiology,20180929,40,30.1647329822644,327259.2592592592,13090370.37037037,433962.7464319661
1723,6,Count1,167,163.62962962962962,Montipora capitata,12,ATHC 2 week,ATHC,Ambient,High,2 week,Physiology,20181006,25,20.2755924000104,272716.049382716,6817901.2345679,336261.50595552527
1724,9,Count1,384,163.62962962962962,Montipora capitata,9,HTAC 1 week,HTAC,High,Ambient,1 week,Physiology,20180929,30,26.0032394340761,181810.69958847735,5454320.987654321,209755.44225873155
1725,9,Count1,71,163.62962962962962,Montipora capitata,9,HTAC 8 week,HTAC,High,Ambient,8 week,Physiology,20181117,31,18.892902608193,181810.69958847735,5636131.687242798,298320.05193308205
1727,2,Count1,337,163.62962962962962,Montipora capitata,9,HTAC 6 week,HTAC,High,Ambient,6 week,Physiology,20181103,15,39.5213813793201,818148.1481481481,12272222.222222222,310521.08488909673
1730,9,Count1,123,163.62962962962962,Montipora capitata,10,HTHC 2 week,HTHC,High,High,2 week,Physiology,20181006,35,16.2528153034283,181810.69958847735,6363374.485596707,391524.4446452575
1731,3,Count1,175,163.62962962962962,Pocillopora acuta,9,HTAC 2 week,HTAC,High,Ambient,2 week,Physiology,20181006,12.5,31.2207679041702,545432.098765432,6817901.2345679,218377.1153706064
1735,3,Count1,223,163.62962962962962,Pocillopora acuta,9,HTAC Day 2,HTAC,High,Ambient,Day 2,Physiology,20180923,29,33.0598795690148,545432.098765432,15817530.864197528,478450.9523447396
1737,9,Count1,76,163.62962962962962,Montipora capitata,10,HTHC 8 week,HTHC,High,High,8 week,Physiology,20181117,20.5,18.0158566561017,181810.69958847735,3727119.3415637854,206879.93986128137
