Date,Calib.Date,Time,Timepoint,Sample.ID,Treatment,Type,TA.Run,Temperature,pH.MV,Salinity,Period1,Period2,Notes
20180923,20180923,12:39,9/23/18,Tank11,ATHC,Tank,Yes,27.1,-39.9,34.35,Treatment,Acute,
20180923,20180923,12:39,9/23/18,Tank12,ATHC,Tank,Yes,27.3,-39.9,34.35,Treatment,Acute,
20180924,20180923,7:41,9/24/18,Tank1,ATAC,Tank,No,26.56,-54.1,34.12,Treatment,Chronic,
20180924,20180923,7:42,9/24/18,Tank2,HTHC,Tank,No,29.6,-41.5,34.01,Treatment,Chronic,
20180924,20180923,7:49,9/24/18,Tank3,ATHC,Tank,No,26.55,-41.9,34.25,Treatment,Chronic,
20180924,20180923,7:52,9/24/18,Tank4,HTAC,Tank,No,29.17,-53.7,34.49,Treatment,Chronic,
20180924,20180923,7:44,9/24/18,Tank5,HTHC,Tank,No,29.19,-41.5,34.39,Treatment,Chronic,
20180924,20180923,7:55,9/24/18,Tank6,ATAC,Tank,No,26.66,-54.2,34.17,Treatment,Chronic,
20180924,20180923,7:40,9/24/18,Tank7,HTAC,Tank,No,29.62,-53.6,34.57,Treatment,Chronic,
20180924,20180923,7:38,9/24/18,Tank8,ATAC,Tank,No,26.6,-53.6,34.35,Treatment,Chronic,
20180924,20180923,7:47,9/24/18,Tank9,HTAC,Tank,No,28.86,-53.9,34.55,Treatment,Chronic,
20180924,20180923,7:54,9/24/18,Tank10,HTHC,Tank,No,29.64,-36.4,34.65,Treatment,Chronic,
20180924,20180923,7:46,9/24/18,Tank11,ATHC,Tank,No,26.52,-36.9,34.12,Treatment,Chronic,
20180924,20180923,7:57,9/24/18,Tank12,ATHC,Tank,No,26.54,-38,34.27,Treatment,Chronic,
20180925,20180923,8:03,9/25/18,Tank1,ATAC,Tank,No,26.95,-55.2,34.09,Treatment,Chronic,
20180925,20180923,8:04,9/25/18,Tank2,HTHC,Tank,No,30,-41,34.56,Treatment,Chronic,
20180925,20180923,7:51,9/25/18,Tank3,ATHC,Tank,No,26.89,-42,34.28,Treatment,Chronic,
20180925,20180923,7:54,9/25/18,Tank4,HTAC,Tank,No,29.34,-54.7,34.45,Treatment,Chronic,
20180925,20180923,7:58,9/25/18,Tank5,HTHC,Tank,No,29.31,-41.5,34.44,Treatment,Chronic,
20180925,20180923,7:55,9/25/18,Tank6,ATAC,Tank,No,26.99,-55.2,34.18,Treatment,Chronic,
20180925,20180923,8:02,9/25/18,Tank7,HTAC,Tank,No,29.43,-54.4,34.53,Treatment,Chronic,
20180925,20180923,8:05,9/25/18,Tank8,ATAC,Tank,No,26.98,-55.9,33.95,Treatment,Chronic,
20180925,20180923,8:01,9/25/18,Tank9,HTAC,Tank,No,28.92,-55.1,34.3,Treatment,Chronic,
20180925,20180923,7:59,9/25/18,Tank10,HTHC,Tank,No,29.52,-37.9,34.4,Treatment,Chronic,
20180925,20180923,7:57,9/25/18,Tank11,ATHC,Tank,No,27.01,-37.8,34.32,Treatment,Chronic,
20180925,20180923,7:56,9/25/18,Tank12,ATHC,Tank,No,26.87,-37.6,34.23,Treatment,Chronic,
20180926,20180926,8:05,9/26/18,Tank1,ATAC,Tank,No,27.52,-53.5,34.09,Treatment,Chronic,
20180926,20180926,8:03,9/26/18,Tank2,HTHC,Tank,No,29.73,-42.7,34.27,Treatment,Chronic,
20180926,20180926,8:01,9/26/18,Tank3,ATHC,Tank,No,27.51,-40.2,34.17,Treatment,Chronic,
20180926,20180926,7:54,9/26/18,Tank4,HTAC,Tank,No,29.28,-53.2,34.25,Treatment,Chronic,
20180926,20180926,7:59,9/26/18,Tank5,HTHC,Tank,No,29.8,-41,34.45,Treatment,Chronic,
20180926,20180926,7:55,9/26/18,Tank6,ATAC,Tank,No,27.45,-54.1,34.19,Treatment,Chronic,
20180926,20180926,8:06,9/26/18,Tank7,HTAC,Tank,No,29.7,-53.4,34.55,Treatment,Chronic,
20180926,20180926,8:02,9/26/18,Tank8,ATAC,Tank,No,27.45,-53.8,34.25,Treatment,Chronic,
20180926,20180926,8:00,9/26/18,Tank9,HTAC,Tank,No,28.82,-41,34.45,Treatment,Chronic,
20180926,20180926,7:53,9/26/18,Tank10,HTHC,Tank,No,29.7,-38.2,34.34,Treatment,Chronic,
20180926,20180926,7:58,9/26/18,Tank11,ATHC,Tank,No,27.4,-36.5,34.27,Treatment,Chronic,
20180926,20180926,7:57,9/26/18,Tank12,ATHC,Tank,No,27.39,-38.9,34.26,Treatment,Chronic,
20180926,20180926,14:24,9/26/18,Tank1,ATAC,Tank,Yes,28.71,-58.9,34.18,Treatment,Chronic,
20180926,20180926,14:30,9/26/18,Tank2,HTHC,Tank,Yes,28.54,-45.5,34.16,Treatment,Chronic,
20180926,20180926,14:34,9/26/18,Tank3,ATHC,Tank,Yes,28.43,-42.7,34.18,Treatment,Chronic,
20180926,20180926,14:01,9/26/18,Tank4,HTAC,Tank,Yes,28.62,-56.5,34.12,Treatment,Chronic,
20180926,20180926,14:17,9/26/18,Tank5,HTHC,Tank,Yes,28.75,-44.1,34.19,Treatment,Chronic,
20180926,20180926,14:08,9/26/18,Tank6,ATAC,Tank,Yes,28.35,-56.1,34.11,Treatment,Chronic,
20180926,20180926,14:21,9/26/18,Tank7,HTAC,Tank,Yes,28.77,-60.6,34.23,Treatment,Chronic,
20180926,20180926,14:38,9/26/18,Tank8,ATAC,Tank,Yes,28.55,-58.6,34.15,Treatment,Chronic,
20180926,20180926,14:27,9/26/18,Tank9,HTAC,Tank,Yes,28.99,-56.6,34.17,Treatment,Chronic,
20180926,20180926,14:06,9/26/18,Tank10,HTHC,Tank,Yes,28.84,-38.5,34.19,Treatment,Chronic,
20180926,20180926,14:15,9/26/18,Tank11,ATHC,Tank,Yes,28.62,-32.4,34.12,Treatment,Chronic,
20180926,20180926,14:11,9/26/18,Tank12,ATHC,Tank,Yes,28.73,-34.1,34.08,Treatment,Chronic,
20180927,20180926,8:00,9/27/18,Tank1,ATAC,Tank,No,27.6,-54,34.08,Treatment,Chronic,
20180927,20180926,8:01,9/27/18,Tank2,HTHC,Tank,No,29.45,-42.5,34.29,Treatment,Chronic,
20180927,20180926,8:02,9/27/18,Tank3,ATHC,Tank,No,27.67,-51,34.12,Treatment,Chronic,
20180927,20180926,8:05,9/27/18,Tank4,HTAC,Tank,No,29.32,-53.4,34.32,Treatment,Chronic,
20180927,20180926,8:08,9/27/18,Tank5,HTHC,Tank,No,30.14,-46.8,34.2,Treatment,Chronic,
20180927,20180926,8:12,9/27/18,Tank6,ATAC,Tank,No,27.65,-54.1,34.01,Treatment,Chronic,
20180927,20180926,7:59,9/27/18,Tank7,HTAC,Tank,No,29.03,-53.3,34.35,Treatment,Chronic,
20180927,20180926,7:56,9/27/18,Tank8,ATAC,Tank,No,27.55,-53.4,34.2,Treatment,Chronic,
20180927,20180926,7:58,9/27/18,Tank9,HTAC,Tank,No,28.91,-53.3,34.35,Treatment,Chronic,
20180927,20180926,8:04,9/27/18,Tank10,HTHC,Tank,No,28.95,-43.9,34.32,Treatment,Chronic,
20180927,20180926,8:09,9/27/18,Tank11,ATHC,Tank,No,27.57,-34.4,34.09,Treatment,Chronic,
20180927,20180926,8:10,9/27/18,Tank12,ATHC,Tank,No,27.6,-39.2,34.19,Treatment,Chronic,
20180928,20180928,9:24,9/28/18,Tank1,ATAC,Tank,No,27.71,-54.2,33.38,Treatment,Chronic,
20180928,20180928,9:22,9/28/18,Tank2,HTHC,Tank,No,28.79,-45.2,33.59,Treatment,Chronic,
20180928,20180928,9:19,9/28/18,Tank3,ATHC,Tank,No,27.84,-52.7,33.72,Treatment,Chronic,
20180928,20180928,NA,9/28/18,Tank4,HTAC,Tank,No,NA,NA,NA,Treatment,Chronic,
20180928,20180928,9:16,9/28/18,Tank5,HTHC,Tank,No,29.01,-51,33.01,Treatment,Chronic,
20180928,20180928,9:13,9/28/18,Tank6,ATAC,Tank,No,27.45,-54.1,33.64,Treatment,Chronic,
20180928,20180928,9:23,9/28/18,Tank7,HTAC,Tank,No,28.97,-55,33.8,Treatment,Chronic,
20180928,20180928,9:20,9/28/18,Tank8,ATAC,Tank,No,27.73,-54.9,33.74,Treatment,Chronic,
20180928,20180928,9:18,9/28/18,Tank9,HTAC,Tank,No,28.98,-52.6,33.78,Treatment,Chronic,
20180928,20180928,9:17,9/28/18,Tank10,HTHC,Tank,No,28.95,-45.5,33.75,Treatment,Chronic,
20180928,20180928,9:15,9/28/18,Tank11,ATHC,Tank,No,27.67,-37.1,33.26,Treatment,Chronic,
20180928,20180928,9:14,9/28/18,Tank12,ATHC,Tank,No,27.76,-35.4,33.79,Treatment,Chronic,
20180929,20180928,9:27,9/29/18,Tank1,ATAC,Tank,No,28.01,-53.8,34.03,Treatment,Chronic,
20180929,20180928,9:30,9/29/18,Tank2,HTHC,Tank,No,29.3,-42.4,34.06,Treatment,Chronic,
20180929,20180928,9:32,9/29/18,Tank3,ATHC,Tank,No,28.06,-36.5,34.04,Treatment,Chronic,
20180929,20180928,9:25,9/29/18,Tank4,HTAC,Tank,No,29.01,-53.7,34.19,Treatment,Chronic,
20180929,20180928,9:35,9/29/18,Tank5,HTHC,Tank,No,29.22,-40.4,34.13,Treatment,Chronic,
20180929,20180928,9:36,9/29/18,Tank6,ATAC,Tank,No,28.03,-55.1,34.04,Treatment,Chronic,
20180929,20180928,9:28,9/29/18,Tank7,HTAC,Tank,No,28,-54.2,34.12,Treatment,Chronic,
20180929,20180928,9:29,9/29/18,Tank8,ATAC,Tank,No,27.94,-54.6,34.05,Treatment,Chronic,
20180929,20180928,9:33,9/29/18,Tank9,HTAC,Tank,No,29.19,-54.1,34.25,Treatment,Chronic,
20180929,20180928,9:34,9/29/18,Tank10,HTHC,Tank,No,29.02,-38,34.15,Treatment,Chronic,
20180929,20180928,9:36,9/29/18,Tank11,ATHC,Tank,No,27.99,-40.6,33.98,Treatment,Chronic,
20180929,20180928,9:37,9/29/18,Tank12,ATHC,Tank,No,28.15,-31.9,34.09,Treatment,Chronic,
20180929,20180929,12:31,9/29/18,Tank1,ATAC,Tank,Yes,28.48,-55.7,33.99,Treatment,Chronic,
20180929,20180929,12:29,9/29/18,Tank2,HTHC,Tank,Yes,28.84,-44.8,33.99,Treatment,Chronic,
20180929,20180929,12:20,9/29/18,Tank3,ATHC,Tank,Yes,28.52,-47.7,34,Treatment,Chronic,
20180929,20180929,12:16,9/29/18,Tank4,HTAC,Tank,Yes,28.93,-56.7,33.94,Treatment,Chronic,
20180929,20180929,12:44,9/29/18,Tank5,HTHC,Tank,Yes,28.92,-41.1,33.97,Treatment,Chronic,
20180929,20180929,12:50,9/29/18,Tank6,ATAC,Tank,Yes,28.7,-57.4,33.94,Treatment,Chronic,
20180929,20180929,12:33,9/29/18,Tank7,HTAC,Tank,Yes,28.64,-56.2,33.95,Treatment,Chronic,
20180929,20180929,12:26,9/29/18,Tank8,ATAC,Tank,Yes,28.68,-56.8,34.01,Treatment,Chronic,
20180929,20180929,12:23,9/29/18,Tank9,HTAC,Tank,Yes,29.09,-57,33.99,Treatment,Chronic,
20180929,20180929,12:37,9/29/18,Tank10,HTHC,Tank,Yes,29.07,-37.8,34.09,Treatment,Chronic,
20180929,20180929,12:41,9/29/18,Tank11,ATHC,Tank,Yes,28.7,-42.9,33.9,Treatment,Chronic,
20180929,20180929,12:45,9/29/18,Tank12,ATHC,Tank,Yes,28.73,-44.5,33.93,Treatment,Chronic,
20180929,20180929,15:18,9/29/18,Tank1,ATAC,Tank,No,28.36,-55.7,33.84,Treatment,Chronic,
20180929,20180929,15:15,9/29/18,Tank2,HTHC,Tank,No,28.78,-45.9,33.87,Treatment,Chronic,
20180929,20180929,15:14,9/29/18,Tank3,ATHC,Tank,No,28.4,-42.1,33.84,Treatment,Chronic,
20180929,20180929,15:13,9/29/18,Tank4,HTAC,Tank,No,28.98,-56.3,33.92,Treatment,Chronic,
20180929,20180929,15:10,9/29/18,Tank5,HTHC,Tank,No,28.94,-42.6,33.95,Treatment,Chronic,
20180929,20180929,15:09,9/29/18,Tank6,ATAC,Tank,No,28.51,-57.3,33.71,Treatment,Chronic,
20180929,20180929,15:17,9/29/18,Tank7,HTAC,Tank,No,28.83,-56.1,33.88,Treatment,Chronic,
20180929,20180929,15:14,9/29/18,Tank8,ATAC,Tank,No,28.45,-56.4,33.88,Treatment,Chronic,
20180929,20180929,15:16,9/29/18,Tank9,HTAC,Tank,No,29.29,-56.6,33.99,Treatment,Chronic,
20180929,20180929,15:12,9/29/18,Tank10,HTHC,Tank,No,29.03,-41.6,33.93,Treatment,Chronic,
20180929,20180929,15:11,9/29/18,Tank11,ATHC,Tank,No,28.45,-44.3,33.86,Treatment,Chronic,
20180929,20180929,15:06,9/29/18,Tank12,ATHC,Tank,No,28.57,-41.6,33.86,Treatment,Chronic,
20180930,20180929,9:41,9/30/18,Tank1,ATAC,Tank,No,27.82,-54,34.14,Treatment,Chronic,
20180930,20180929,9:41,9/30/18,Tank2,HTHC,Tank,No,28.82,-45.3,34.17,Treatment,Chronic,
20180930,20180929,9:44,9/30/18,Tank3,ATHC,Tank,No,27.83,-37,34.04,Treatment,Chronic,
20180930,20180929,9:45,9/30/18,Tank4,HTAC,Tank,No,28.94,-54.2,34.29,Treatment,Chronic,
20180930,20180929,9:46,9/30/18,Tank5,HTHC,Tank,No,29.04,-45.5,34.22,Treatment,Chronic,
20180930,20180929,9:48,9/30/18,Tank6,ATAC,Tank,No,27.77,-56,34.04,Treatment,Chronic,
20180930,20180929,9:42,9/30/18,Tank7,HTAC,Tank,No,28.75,-54.3,34.12,Treatment,Chronic,
20180930,20180929,9:43,9/30/18,Tank8,ATAC,Tank,No,27.93,-54.6,34.05,Treatment,Chronic,
20180930,20180929,9:44,9/30/18,Tank9,HTAC,Tank,No,29.53,-54.2,34.38,Treatment,Chronic,
20180930,20180929,9:46,9/30/18,Tank10,HTHC,Tank,No,29.2,-28.1,34.27,Treatment,Chronic,
20180930,20180929,9:47,9/30/18,Tank11,ATHC,Tank,No,27.85,-39.8,34.02,Treatment,Chronic,
20180930,20180929,9:45,9/30/18,Tank12,ATHC,Tank,No,28.02,-41.2,34.15,Treatment,Chronic,
20181001,20181001,9:05,10/1/18,Tank1,ATAC,Tank,No,27.89,-53.8,34.14,Treatment,Chronic,
20181001,20181001,9:03,10/1/18,Tank2,HTHC,Tank,No,29.44,-38.5,34.2,Treatment,Chronic,
20181001,20181001,9:00,10/1/18,Tank3,ATHC,Tank,No,27.86,-40.3,34.15,Treatment,Chronic,
20181001,20181001,8:59,10/1/18,Tank4,HTAC,Tank,No,28.92,-53.7,34.21,Treatment,Chronic,
20181001,20181001,8:57,10/1/18,Tank5,HTHC,Tank,No,28.99,-40.2,34.33,Treatment,Chronic,
20181001,20181001,8:56,10/1/18,Tank6,ATAC,Tank,No,27.82,-55.2,34.12,Treatment,Chronic,
20181001,20181001,9:04,10/1/18,Tank7,HTAC,Tank,No,28.72,-54,34.17,Treatment,Chronic,
20181001,20181001,9:02,10/1/18,Tank8,ATAC,Tank,No,27.9,-54.3,34.12,Treatment,Chronic,
20181001,20181001,9:01,10/1/18,Tank9,HTAC,Tank,No,29.22,-53.6,34.27,Treatment,Chronic,
20181001,20181001,8:58,10/1/18,Tank10,HTHC,Tank,No,28.99,-38,34.31,Treatment,Chronic,
20181001,20181001,8:54,10/1/18,Tank11,ATHC,Tank,No,27.78,-38.8,34.22,Treatment,Chronic,
20181001,20181001,8:53,10/1/18,Tank12,ATHC,Tank,No,28.01,-38.3,34.2,Treatment,Chronic,
20181002,20181002,8:39,10/2/18,Tank1,ATAC,Tank,No,28.25,-53,34.2,Treatment,Chronic,
20181002,20181002,8:43,10/2/18,Tank2,HTHC,Tank,No,29.75,-41.1,34.23,Treatment,Chronic,
20181002,20181002,8:45,10/2/18,Tank3,ATHC,Tank,No,28.26,-35,34.18,Treatment,Chronic,
20181002,20181002,8:46,10/2/18,Tank4,HTAC,Tank,No,29.31,-52.9,34.32,Treatment,Chronic,
20181002,20181002,8:47,10/2/18,Tank5,HTHC,Tank,No,29.74,-33,34.25,Treatment,Chronic,
20181002,20181002,8:49,10/2/18,Tank6,ATAC,Tank,No,28.26,-53.8,34.14,Treatment,Chronic,
20181002,20181002,8:40,10/2/18,Tank7,HTAC,Tank,No,29.25,-53.1,34.32,Treatment,Chronic,
20181002,20181002,8:42,10/2/18,Tank8,ATAC,Tank,No,28.09,-53.4,34.08,Treatment,Chronic,
20181002,20181002,8:41,10/2/18,Tank9,HTAC,Tank,No,29.83,-52.6,34.29,Treatment,Chronic,
20181002,20181002,8:46,10/2/18,Tank10,HTHC,Tank,No,29.84,-33.8,34.25,Treatment,Chronic,
20181002,20181002,8:48,10/2/18,Tank11,ATHC,Tank,No,28.17,-37.4,34.09,Treatment,Chronic,
20181002,20181002,8:50,10/2/18,Tank12,ATHC,Tank,No,28.28,-37.8,34.25,Treatment,Chronic,
20181002,20181002,13:29,10/2/18,Tank1,ATAC,Tank,No,29.34,-56.3,33.95,Treatment,Chronic,
20181002,20181002,13:26,10/2/18,Tank2,HTHC,Tank,No,29.35,-42.6,33.96,Treatment,Chronic,
20181002,20181002,13:24,10/2/18,Tank3,ATHC,Tank,No,29.14,-41.2,34.03,Treatment,Chronic,
20181002,20181002,13:24,10/2/18,Tank4,HTAC,Tank,No,29.32,-57.6,33.99,Treatment,Chronic,
20181002,20181002,13:20,10/2/18,Tank5,HTHC,Tank,No,29.66,-40.5,34.07,Treatment,Chronic,
20181002,20181002,13:20,10/2/18,Tank6,ATAC,Tank,No,28.83,-57.2,34.04,Treatment,Chronic,
20181002,20181002,13:27,10/2/18,Tank7,HTAC,Tank,No,29.53,-60,34.06,Treatment,Chronic,
20181002,20181002,13:28,10/2/18,Tank8,ATAC,Tank,No,29.7,-61.4,34.05,Treatment,Chronic,
20181002,20181002,13:25,10/2/18,Tank9,HTAC,Tank,No,29.39,-57.9,34.02,Treatment,Chronic,
20181002,20181002,13:23,10/2/18,Tank10,HTHC,Tank,No,29.63,-39.1,34.06,Treatment,Chronic,
20181002,20181002,13:22,10/2/18,Tank11,ATHC,Tank,No,29.24,-42.4,34,Treatment,Chronic,
20181002,20181002,13:19,10/2/18,Tank12,ATHC,Tank,No,29.04,-37.9,33.88,Treatment,Chronic,
20181003,20181002,10:37,10/3/18,Tank1,ATAC,Tank,Yes,28.17,-56.3,34.13,Treatment,Chronic,
20181003,20181002,10:39,10/3/18,Tank2,HTHC,Tank,Yes,29.48,-40.5,34.17,Treatment,Chronic,
20181003,20181002,10:44,10/3/18,Tank3,ATHC,Tank,Yes,28.11,-36.4,34.32,Treatment,Chronic,
20181003,20181002,10:46,10/3/18,Tank4,HTAC,Tank,Yes,29.44,-57.4,34.4,Treatment,Chronic,
20181003,20181002,10:49,10/3/18,Tank5,HTHC,Tank,Yes,29.44,-34.2,34.35,Treatment,Chronic,
20181003,20181002,10:52,10/3/18,Tank6,ATAC,Tank,Yes,28.29,-59.7,34.21,Treatment,Chronic,
20181003,20181002,10:36,10/3/18,Tank7,HTAC,Tank,Yes,29.33,-57.3,34.21,Treatment,Chronic,
20181003,20181002,10:41,10/3/18,Tank8,ATAC,Tank,Yes,28.21,-57.4,34.08,Treatment,Chronic,
20181003,20181002,10:42,10/3/18,Tank9,HTAC,Tank,Yes,29.05,-57.4,34.4,Treatment,Chronic,
20181003,20181002,10:47,10/3/18,Tank10,HTHC,Tank,Yes,29.65,-35.1,34.45,Treatment,Chronic,
20181003,20181002,10:50,10/3/18,Tank11,ATHC,Tank,Yes,28.32,-35.7,34.2,Treatment,Chronic,during the time when the pump wasn't working
20181003,20181002,10:54,10/3/18,Tank12,ATHC,Tank,Yes,28.48,-51.9,34.27,Treatment,Chronic,
20181003,20181002,16:40,10/3/18,Tank1,ATAC,Tank,No,28.36,-56.8,34.08,Treatment,Chronic,
20181003,20181002,16:38,10/3/18,Tank2,HTHC,Tank,No,29.26,-41.4,34.09,Treatment,Chronic,
20181003,20181002,16:41,10/3/18,Tank3,ATHC,Tank,No,28.29,-34.6,34.15,Treatment,Chronic,
20181003,20181002,16:43,10/3/18,Tank4,HTAC,Tank,No,29.39,-58.4,34.21,Treatment,Chronic,
20181003,20181002,16:46,10/3/18,Tank5,HTHC,Tank,No,29.72,-38.7,34.24,Treatment,Chronic,
20181003,20181002,16:46,10/3/18,Tank6,ATAC,Tank,No,28.07,-58.4,34.01,Treatment,Chronic,
20181003,20181002,16:40,10/3/18,Tank7,HTAC,Tank,No,29.36,-57.9,34.27,Treatment,Chronic,
20181003,20181002,16:39,10/3/18,Tank8,ATAC,Tank,No,28.32,-57.6,34.1,Treatment,Chronic,
20181003,20181002,16:42,10/3/18,Tank9,HTAC,Tank,No,29.82,-57.2,34.28,Treatment,Chronic,
20181003,20181002,16:44,10/3/18,Tank10,HTHC,Tank,No,29.52,-38.2,34.23,Treatment,Chronic,
20181003,20181002,16:45,10/3/18,Tank11,ATHC,Tank,No,28.07,-37.6,34.12,Treatment,Chronic,
20181003,20181002,16:47,10/3/18,Tank12,ATHC,Tank,No,28.04,-32.1,34.13,Treatment,Chronic,
20181004,20181004,9:27,10/4/18,Tank1,ATAC,Tank,No,28.05,-53.6,34,Treatment,Chronic,
20181004,20181004,9:26,10/4/18,Tank2,HTHC,Tank,No,29.4,-38.8,34.16,Treatment,Chronic,
20181004,20181004,9:25,10/4/18,Tank3,ATHC,Tank,No,28,-35.1,34.03,Treatment,Chronic,
20181004,20181004,9:27,10/4/18,Tank4,HTAC,Tank,No,29.42,-54.3,34.33,Treatment,Chronic,
20181004,20181004,9:29,10/4/18,Tank5,HTHC,Tank,No,29.85,-31.6,34.13,Treatment,Chronic,
20181004,20181004,9:32,10/4/18,Tank6,ATAC,Tank,No,28.14,-57,34.06,Treatment,Chronic,
20181004,20181004,9:22,10/4/18,Tank7,HTAC,Tank,No,29.29,-53.9,34.23,Treatment,Chronic,
20181004,20181004,9:23,10/4/18,Tank8,ATAC,Tank,No,27.97,-54.1,34.03,Treatment,Chronic,
20181004,20181004,9:24,10/4/18,Tank9,HTAC,Tank,No,29.16,-54.3,34.2,Treatment,Chronic,
20181004,20181004,9:28,10/4/18,Tank10,HTHC,Tank,No,29.7,-34.2,34.18,Treatment,Chronic,
20181004,20181004,9:30,10/4/18,Tank11,ATHC,Tank,No,28.05,-31.6,34,Treatment,Chronic,
20181004,20181004,9:31,10/4/18,Tank12,ATHC,Tank,No,28.16,-26.8,34.09,Treatment,Chronic,
20181004,20181004,16:51,10/4/18,Tank1,ATAC,Tank,No,28.18,-55.8,34.05,Treatment,Chronic,
20181004,20181004,16:53,10/4/18,Tank2,HTHC,Tank,No,29.75,-42.4,34.22,Treatment,Chronic,
20181004,20181004,16:54,10/4/18,Tank3,ATHC,Tank,No,28.02,-39.2,34.04,Treatment,Chronic,
20181004,20181004,16:59,10/4/18,Tank4,HTAC,Tank,No,29.44,-57.8,34.34,Treatment,Chronic,
20181004,20181004,17:01,10/4/18,Tank5,HTHC,Tank,No,29.71,-39.4,34.26,Treatment,Chronic,
20181004,20181004,17:03,10/4/18,Tank6,ATAC,Tank,No,27.92,-57.5,34.15,Treatment,Chronic,
20181004,20181004,16:52,10/4/18,Tank7,HTAC,Tank,No,29.41,-56.7,34.25,Treatment,Chronic,
20181004,20181004,16:53,10/4/18,Tank8,ATAC,Tank,No,28.09,-56.6,34.06,Treatment,Chronic,
20181004,20181004,16:59,10/4/18,Tank9,HTAC,Tank,No,29.81,-56.9,34.68,Treatment,Chronic,
20181004,20181004,17:00,10/4/18,Tank10,HTHC,Tank,No,29.51,-39.8,34.31,Treatment,Chronic,
20181004,20181004,17:02,10/4/18,Tank11,ATHC,Tank,No,27.92,-38.2,34.04,Treatment,Chronic,
20181004,20181004,17:03,10/4/18,Tank12,ATHC,Tank,No,27.98,-41.3,34.18,Treatment,Chronic,
20181005,20181004,8:40,10/5/18,Tank1,ATAC,Tank,No,27.88,-52.4,34.22,Treatment,Chronic,
20181005,20181004,8:44,10/5/18,Tank2,HTHC,Tank,No,30.07,-35.5,34.29,Treatment,Chronic,
20181005,20181004,8:43,10/5/18,Tank3,ATHC,Tank,No,27.81,-35.2,34.3,Treatment,Chronic,
20181005,20181004,8:48,10/5/18,Tank4,HTAC,Tank,No,29.94,-52.4,34.29,Treatment,Chronic,
20181005,20181004,8:47,10/5/18,Tank5,HTHC,Tank,No,29.62,-38.1,34.4,Treatment,Chronic,
20181005,20181004,8:52,10/5/18,Tank6,ATAC,Tank,No,27.72,-54,34.2,Treatment,Chronic,
20181005,20181004,8:41,10/5/18,Tank7,HTAC,Tank,No,29.3,-52,34.44,Treatment,Chronic,
20181005,20181004,8:45,10/5/18,Tank8,ATAC,Tank,No,27.81,-52.6,34.22,Treatment,Chronic,
20181005,20181004,8:42,10/5/18,Tank9,HTAC,Tank,No,29.7,-52.3,34.36,Treatment,Chronic,
20181005,20181004,8:49,10/5/18,Tank10,HTHC,Tank,No,29.71,-35.3,34.28,Treatment,Chronic,
20181005,20181004,8:50,10/5/18,Tank11,ATHC,Tank,No,27.71,-36.2,34.13,Treatment,Chronic,
20181005,20181004,8:51,10/5/18,Tank12,ATHC,Tank,No,27.73,-29.4,34.29,Treatment,Chronic,
20181005,20181004,16:30,10/5/18,Tank1,ATAC,Tank,No,28.4,-57.1,34.16,Treatment,Chronic,
20181005,20181004,16:29,10/5/18,Tank2,HTHC,Tank,No,29.22,-38.7,34.3,Treatment,Chronic,
20181005,20181004,16:28,10/5/18,Tank3,ATHC,Tank,No,28.23,-38.3,34.17,Treatment,Chronic,
20181005,20181004,16:26,10/5/18,Tank4,HTAC,Tank,No,29.61,-59.1,34.33,Treatment,Chronic,
20181005,20181004,16:24,10/5/18,Tank5,HTHC,Tank,No,29.83,-36.6,34.34,Treatment,Chronic,
20181005,20181004,16:23,10/5/18,Tank6,ATAC,Tank,No,28.11,-59,34.22,Treatment,Chronic,
20181005,20181004,16:31,10/5/18,Tank7,HTAC,Tank,No,29.43,-57.5,34.3,Treatment,Chronic,
20181005,20181004,16:29,10/5/18,Tank8,ATAC,Tank,No,28.31,-57.5,34.26,Treatment,Chronic,
20181005,20181004,16:27,10/5/18,Tank9,HTAC,Tank,No,29.1,-57.9,34.21,Treatment,Chronic,
20181005,20181004,16:25,10/5/18,Tank10,HTHC,Tank,No,29.34,-38.9,34.38,Treatment,Chronic,
20181005,20181004,16:24,10/5/18,Tank11,ATHC,Tank,No,28.13,-39.6,34.16,Treatment,Chronic,
20181005,20181004,16:21,10/5/18,Tank12,ATHC,Tank,No,28.18,-40.2,34.21,Treatment,Chronic,
20181006,20181004,8:21,10/6/18,Tank1,ATAC,Tank,No,27.81,-54,34.17,Treatment,Chronic,
20181006,20181004,8:22,10/6/18,Tank2,HTHC,Tank,No,29.35,-39.5,34.26,Treatment,Chronic,
20181006,20181004,8:23,10/6/18,Tank3,ATHC,Tank,No,29.39,-39.2,34.26,Treatment,Chronic,
20181006,20181004,8:24,10/6/18,Tank4,HTAC,Tank,No,27.85,-41.5,34.27,Treatment,Chronic,
20181006,20181004,8:28,10/6/18,Tank5,HTHC,Tank,No,29.63,-36.5,34.25,Treatment,Chronic,
20181006,20181004,8:31,10/6/18,Tank6,ATAC,Tank,No,27.85,-54.8,34.29,Treatment,Chronic,
20181006,20181004,8:20,10/6/18,Tank7,HTAC,Tank,No,29.5,-53,34.46,Treatment,Chronic,
20181006,20181004,8:23,10/6/18,Tank8,ATAC,Tank,No,27.79,-54.1,34.22,Treatment,Chronic,
20181006,20181004,8:26,10/6/18,Tank9,HTAC,Tank,No,29.04,-54.2,34.44,Treatment,Chronic,
