NCBI_Sample_Name,host_subject_id,NCBI_Sample_Title,title,host,Sample.Date,geo_loc_name,Plug_ID,env_broad_scale,lat_lon,env_medium,env_local_scale,organism,host_life_stage,host_tissue_sampled,isolation_source,samp_collect_device,samp_mat_process,size_frac,samp_size,SRA_upload,filename1,filename2
1468_ATAC,HPW317,1468_ATAC_HoloInt,Microbiome metagenome (16S sequencing) from Pocillopora acuta,Pocillopora acuta,2018-09-29,USA: Hawaii Reef.35.36,1468,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW317_S291_L001_R1_001.fastq.gz,HPW317_S291_L001_R2_001.fastq.gz
2979_ATHC,HPW242,2979_ATHC_HoloInt,Microbiome metagenome (16S sequencing) from Pocillopora acuta,Pocillopora acuta,2018-11-03,USA: Hawaii Reef.35.36,2979,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW242_S210_L001_R1_001.fastq.gz,HPW242_S210_L001_R2_001.fastq.gz
1709_HTHC,HPW179,1709_HTHC_HoloInt,Microbiome metagenome (16S sequencing) from Pocillopora acuta,Pocillopora acuta,2018-10-20,USA: Hawaii Lilipuna.Fringe,1709,coral reef,"21.429417, -157.791111",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW179_S178_L001_R1_001.fastq.gz,HPW179_S178_L001_R2_001.fastq.gz
1583_HTAC,HPW178,1583_HTAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-09-23,USA: Hawaii Lilipuna.Fringe,1583,coral reef,"21.429417, -157.791111",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW178_S166_L001_R1_001.fastq.gz,HPW178_S166_L001_R2_001.fastq.gz
2737_ATHC,HPW127,2737_ATHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-11-17,USA: Hawaii Reef.35.36,2737,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW127_S124_L001_R1_001.fastq.gz,HPW127_S124_L001_R2_001.fastq.gz
1078_HTHC,HPW280,1078_HTHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-11-03,USA: Hawaii Reef.11.13,1078,coral reef,"21.450806, -157.794944",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW280_S286_L001_R1_001.fastq.gz,HPW280_S286_L001_R2_001.fastq.gz
1610_ATAC,HPW131,1610_ATAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-09-23,USA: Hawaii Reef.42.43,1610,coral reef,"21.477194, -157.826889",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW131_S172_L001_R1_001.fastq.gz,HPW131_S172_L001_R2_001.fastq.gz
2016_ATHC,HPW289,2016_ATHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-09-29,USA: Hawaii Reef.35.36,2016,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW289_S204_L001_R1_001.fastq.gz,HPW289_S204_L001_R2_001.fastq.gz
1269_HTAC,HPW306,1269_HTAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-09-22,USA: Hawaii Reef.35.36,1269,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW306_S309_L001_R1_001.fastq.gz,HPW306_S309_L001_R2_001.fastq.gz
1722_HTAC,HPW110,1722_HTAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-10-06,USA: Hawaii Reef.35.36,1722,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW110_S110_L001_R1_001.fastq.gz,HPW110_S110_L001_R2_001.fastq.gz
1455_ATAC,HPW117,1455_ATAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-10-06,USA: Hawaii Reef.35.36,1455,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW117_S99_L001_R1_001.fastq.gz,HPW117_S99_L001_R2_001.fastq.gz
1277_HTHC,HPW311,1277_HTHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-09-22,USA: Hawaii HIMB,1277,coral reef,"21.436056, -157.786861",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW311_S300_L001_R1_001.fastq.gz,HPW311_S300_L001_R2_001.fastq.gz
1315_HTAC,HPW113,1315_HTAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-11-17,USA: Hawaii Lilipuna.Fringe,1315,coral reef,"21.429417, -157.791111",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW113_S146_L001_R1_001.fastq.gz,HPW113_S146_L001_R2_001.fastq.gz
1083_ATAC,HPW108,1083_ATAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-10-20,USA: Hawaii Reef.35.36,1083,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW108_S181_L001_R1_001.fastq.gz,HPW108_S181_L001_R2_001.fastq.gz
2380_HTAC,HPW105,2380_HTAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-12-15,USA: Hawaii Reef.18,2380,coral reef,"21.450806, -157.811139",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW105_S145_L001_R1_001.fastq.gz,HPW105_S145_L001_R2_001.fastq.gz
2410_HTAC,HPW060,2410_HTAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-10-20,USA: Hawaii Reef.18,2410,coral reef,"21.450806, -157.811139",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW060_S44_L001_R1_001.fastq.gz,HPW060_S44_L001_R2_001.fastq.gz
2021_HTAC,HPW314,2021_HTAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-09-22,USA: Hawaii Reef.42.43,2021,coral reef,"21.477194, -157.826889",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW314_S310_L001_R1_001.fastq.gz,HPW314_S310_L001_R2_001.fastq.gz
1121_ATAC,HPW320,1121_ATAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-11-03,USA: Hawaii HIMB,1121,coral reef,"21.436056, -157.786861",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW320_S302_L001_R1_001.fastq.gz,HPW320_S302_L001_R2_001.fastq.gz
1329_HTAC,HPW169,1329_HTAC_HoloInt,Microbiome metagenome (16S sequencing) from Pocillopora acuta,Pocillopora acuta,2018-10-20,USA: Hawaii Lilipuna.Fringe,1329,coral reef,"21.429417, -157.791111",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW169_S153_L001_R1_001.fastq.gz,HPW169_S153_L001_R2_001.fastq.gz
1332_HTHC,HPW078,1332_HTHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-11-17,USA: Hawaii Reef.11.13,1332,coral reef,"21.450806, -157.794944",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW078_S70_L001_R1_001.fastq.gz,HPW078_S70_L001_R2_001.fastq.gz
1212_ATHC,HPW308,1212_ATHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-09-29,USA: Hawaii Reef.11.13,1212,coral reef,"21.450806, -157.794944",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW308_S315_L001_R1_001.fastq.gz,HPW308_S315_L001_R2_001.fastq.gz
2753_ATHC,HPW088,2753_ATHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-10-20,USA: Hawaii Reef.42.43,2753,coral reef,"21.477194, -157.826889",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW088_S95_L001_R1_001.fastq.gz,HPW088_S95_L001_R2_001.fastq.gz
2513_HTAC,HPW076,2513_HTAC_HoloInt,Microbiome metagenome (16S sequencing) from Pocillopora acuta,Pocillopora acuta,2018-10-20,USA: Hawaii Reef.18,2513,coral reef,"21.450806, -157.811139",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW076_S46_L001_R1_001.fastq.gz,HPW076_S46_L001_R2_001.fastq.gz
1481_HTAC,HPW268,1481_HTAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-09-22,USA: Hawaii Reef.35.36,1481,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW268_S237_L001_R1_001.fastq.gz,HPW268_S237_L001_R2_001.fastq.gz
1588_HTAC,HPW248,1588_HTAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-09-29,USA: Hawaii Reef.18,1588,coral reef,"21.450806, -157.811139",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW248_S282_L001_R1_001.fastq.gz,HPW248_S282_L001_R2_001.fastq.gz
2511_HTHC,HPW152,2511_HTHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-12-15,USA: Hawaii Reef.18,2511,coral reef,"21.450806, -157.811139",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW152_S139_L001_R1_001.fastq.gz,HPW152_S139_L001_R2_001.fastq.gz
1147_ATHC,HPW061,1147_ATHC_HoloInt,Microbiome metagenome (16S sequencing) from Pocillopora acuta,Pocillopora acuta,2018-12-15,USA: Hawaii HIMB,1147,coral reef,"21.436056, -157.786861",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW061_S56_L001_R1_001.fastq.gz,HPW061_S56_L001_R2_001.fastq.gz
1229_ATHC,HPW133,1229_ATHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-09-23,USA: Hawaii Reef.42.43,1229,coral reef,"21.477194, -157.826889",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW133_S101_L001_R1_001.fastq.gz,HPW133_S101_L001_R2_001.fastq.gz
1689_HTHC,HPW140,1689_HTHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-11-17,USA: Hawaii Reef.11.13,1689,coral reef,"21.450806, -157.794944",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW140_S185_L001_R1_001.fastq.gz,HPW140_S185_L001_R2_001.fastq.gz
1204_ATHC,HPW065,1204_ATHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-11-17,USA: Hawaii Reef.11.13,1204,coral reef,"21.450806, -157.794944",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW065_S9_L001_R1_001.fastq.gz,HPW065_S9_L001_R2_001.fastq.gz
1609_ATAC,HPW222,1609_ATAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-09-22,USA: Hawaii HIMB,1609,coral reef,"21.436056, -157.786861",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW222_S255_L001_R1_001.fastq.gz,HPW222_S255_L001_R2_001.fastq.gz
2534_ATHC,HPW247,2534_ATHC_HoloInt,Microbiome metagenome (16S sequencing) from Pocillopora acuta,Pocillopora acuta,2018-09-22,USA: Hawaii Reef.18,2534,coral reef,"21.450806, -157.811139",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW247_S270_L001_R1_001.fastq.gz,HPW247_S270_L001_R2_001.fastq.gz
1235_HTAC,HPW173,1235_HTAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-10-20,USA: Hawaii Reef.42.43,1235,coral reef,"21.477194, -157.826889",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW173_S106_L001_R1_001.fastq.gz,HPW173_S106_L001_R2_001.fastq.gz
2403_ATAC,HPW303,2403_ATAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2019-01-12,USA: Hawaii Reef.18,2403,coral reef,"21.450806, -157.811139",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW303_S298_L001_R1_001.fastq.gz,HPW303_S298_L001_R2_001.fastq.gz
1321_HTAC,HPW122,1321_HTAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-09-23,USA: Hawaii Reef.11.13,1321,coral reef,"21.450806, -157.794944",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW122_S159_L001_R1_001.fastq.gz,HPW122_S159_L001_R2_001.fastq.gz
1604_HTHC,HPW288,1604_HTHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-09-29,USA: Hawaii Reef.11.13,1604,coral reef,"21.450806, -157.794944",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW288_S287_L001_R1_001.fastq.gz,HPW288_S287_L001_R2_001.fastq.gz
1645_HTAC,HPW093,1645_HTAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-10-06,USA: Hawaii Reef.42.43,1645,coral reef,"21.477194, -157.826889",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW093_S60_L001_R1_001.fastq.gz,HPW093_S60_L001_R2_001.fastq.gz
2067_HTHC,HPW124,2067_HTHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-10-20,USA: Hawaii HIMB,2067,coral reef,"21.436056, -157.786861",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW124_S183_L001_R1_001.fastq.gz,HPW124_S183_L001_R2_001.fastq.gz
2990_ATHC,HPW260,2990_ATHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2019-01-12,USA: Hawaii Reef.18,2990,coral reef,"21.450806, -157.811139",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW260_S236_L001_R1_001.fastq.gz,HPW260_S236_L001_R2_001.fastq.gz
2734_ATHC,HPW296,2734_ATHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-09-22,USA: Hawaii Reef.42.43,2734,coral reef,"21.477194, -157.826889",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW296_S288_L001_R1_001.fastq.gz,HPW296_S288_L001_R2_001.fastq.gz
2986_ATHC,HPW064,2986_ATHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-09-23,USA: Hawaii Reef.35.36,2986,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW064_S92_L001_R1_001.fastq.gz,HPW064_S92_L001_R2_001.fastq.gz
2153_HTAC,HPW236,2153_HTAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-09-22,USA: Hawaii Reef.18,2153,coral reef,"21.450806, -157.811139",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW236_S233_L001_R1_001.fastq.gz,HPW236_S233_L001_R2_001.fastq.gz
1141_ATAC,HPW277,1141_ATAC_HoloInt,Microbiome metagenome (16S sequencing) from Pocillopora acuta,Pocillopora acuta,2018-11-03,USA: Hawaii Reef.42.43,1141,coral reef,"21.477194, -157.826889",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW277_S250_L001_R1_001.fastq.gz,HPW277_S250_L001_R2_001.fastq.gz
1467_HTAC,HPW262,1467_HTAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-11-03,USA: Hawaii Reef.11.13,1467,coral reef,"21.450806, -157.794944",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW262_S260_L001_R1_001.fastq.gz,HPW262_S260_L001_R2_001.fastq.gz
2386_HTAC,HPW081,2386_HTAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-10-20,USA: Hawaii Reef.18,2386,coral reef,"21.450806, -157.811139",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW081_S11_L001_R1_001.fastq.gz,HPW081_S11_L001_R2_001.fastq.gz
1095_ATAC,HPW062,1095_ATAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-11-17,USA: Hawaii Reef.35.36,1095,coral reef,"21.473889, -157.833667",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW062_S68_L001_R1_001.fastq.gz,HPW062_S68_L001_R2_001.fastq.gz
1751_HTAC,HPW186,1751_HTAC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-09-22,USA: Hawaii Reef.42.43,1751,coral reef,"21.477194, -157.826889",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW186_S167_L001_R1_001.fastq.gz,HPW186_S167_L001_R2_001.fastq.gz
2304_HTHC,HPW132,2304_HTHC_HoloInt,Microbiome metagenome (16S sequencing) from Pocillopora acuta,Pocillopora acuta,2018-10-20,USA: Hawaii Reef.18,2304,coral reef,"21.450806, -157.811139",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW132_S184_L001_R1_001.fastq.gz,HPW132_S184_L001_R2_001.fastq.gz
2357_ATAC,HPW270,2357_ATAC_HoloInt,Microbiome metagenome (16S sequencing) from Pocillopora acuta,Pocillopora acuta,2018-11-03,USA: Hawaii Reef.18,2357,coral reef,"21.450806, -157.811139",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW270_S261_L001_R1_001.fastq.gz,HPW270_S261_L001_R2_001.fastq.gz
1074_HTHC,HPW068,1074_HTHC_HoloInt,Microbiome metagenome (16S sequencing) from Montipora capitata,Montipora capitata,2018-11-17,USA: Hawaii Reef.11.13,1074,coral reef,"21.450806, -157.794944",sea water,fringing reef,metagenome,adult,tissue biopsy,seawater in experimental tanks,sterile whirlpak,whole fragment snap frozen,0.5 - 1 cm in any single dimension tissue biopsy,3 - 4 cm in any single dimension tissue biopsy,Microbiome metagenome (16S sequencing) from ,HPW068_S45_L001_R1_001.fastq.gz,HPW068_S45_L001_R2_001.fastq.gz
